lengths,returns
389,-4.869034538766481
337,50.38271218871289
242,18.7429001966892
523,3.8423934746677215
606,38.52288335713374
625,24.974950087788987
466,28.874867688125814
339,44.85006831017813
410,15.552425676178288
125,-41.37053922786061
356,42.635856230696895
498,44.689657262702134
354,43.23086957909947
486,54.760206333664534
104,-25.180265870067014
612,21.53828615738222
748,54.991783401740456
330,48.64286972336948
284,41.71019940160142
401,60.00137734518977
888,42.25313714025528
74,-28.163210029209313
516,31.120922355614276
468,10.120969129045235
302,45.46405998230042
567,38.85414433724196
375,35.589363890690855
336,56.70272185660492
663,31.76970652619343
357,46.42177385654216
319,48.16304929207948
167,43.75167531579988
128,1.012119515630579
404,69.99814764399937
112,0.7053563889583483
355,51.36457058054451
512,22.632329613517282
659,37.03825948471966
900,49.82657662760513
509,28.523386109904614
413,69.67019792464846
484,22.54820042737014
620,60.68763646113919
553,71.50610110992436
216,65.29461265771893
298,46.03829461590406
132,11.418560121579613
117,3.8079764847211406
393,38.23422388236121
465,21.57227767277788
398,41.30597546671816
596,33.130509230208325
81,-14.944925311613769
282,44.612900805664935
386,48.26113440916314
320,53.464559758191186
244,85.81930399250517
106,-82.5286650802956
287,42.87032495453894
294,47.08244817736691
500,29.869905882378912
660,26.156580392832623
136,35.973264966836794
660,32.184309064338464
508,70.51563121656817
729,42.27933344670412
406,23.79720462257853
919,33.290053352504984
690,29.81088063446257
661,35.37640417344274
673,32.6861675632889
1000,53.7993486465415
437,53.74339629863555
355,52.06260689204757
691,50.265595361109916
978,33.723967125828686
450,16.647796694102
173,11.054262061272713
622,34.9272949856981
354,32.847490389585566
696,19.14089431794168
1000,47.23310103754682
377,46.05140451101474
163,34.454412075791986
578,33.769218778472215
457,43.31195508892208
445,67.96097724749932
160,29.582618352215327
175,25.11711593888167
89,-96.36223028491891
563,34.313613312004215
631,-0.7786150375329082
190,5.010949053261338
359,14.400216387905177
260,40.79421568967251
666,11.888868234555343
679,44.60566937680777
368,21.30643951486168
269,38.28105385416342
460,25.66507166418791
324,11.857006376381646
288,47.740651450559156
627,27.798778125957295
96,-147.18326610741175
254,29.561951161740865
184,43.73487209957442
165,-50.354450387266375
626,51.38693047237452
329,44.850281539199244
118,10.696706098301137
678,41.538356370064726
124,-49.46548406317801
100,-112.95025211891414
317,59.816734076441385
361,54.23382948854499
445,24.69499949923837
453,37.92682075206215
425,37.22268295842495
241,43.44633181063421
167,-6.852637755590872
716,25.086214596398037
729,29.163241413740945
372,59.497319709580324
779,31.12844053024021
692,63.00746962733348
395,46.53751802243895
394,30.5781771493723
429,42.94036336643339
347,26.17339879804072
461,49.858724504541605
545,28.371385288846017
363,26.29859284936735
473,31.13543201520016
375,53.526057713016115
398,42.74327975361591
280,31.106314791223774
464,20.664807702185715
571,47.43072147829619
527,50.82743593457112
477,29.495929259538816
343,33.00146822784127
463,23.42754968897255
421,41.44890849740719
375,39.56333978677283
518,56.40142181369259
575,35.83841316076885
646,56.156405581189084
275,29.70234393915677
502,21.410000338485226
247,63.163999096290325
444,23.40312530875394
639,71.88554077409424
762,37.079463279395846
773,36.2977601460007
379,57.88221926501217
464,40.176387604304026
147,31.56975166871132
373,64.34547305833017
659,32.171815852985965
459,58.34442532779768
625,25.49773134535962
377,22.842925979999375
342,40.94876683181388
364,68.60952657639169
383,40.37335861961301
337,31.749274651019146
374,30.945915087519726
