lengths,returns
540,48.61304701480156
194,21.58138293131866
394,77.90484941889432
303,73.33377768791223
461,60.08650166470612
183,32.69281170795518
222,15.622732980518585
348,58.30714302649733
265,90.50143545199083
612,65.91468550737139
625,39.70722087077194
539,64.27489568274264
476,37.61434528955333
473,43.7307808946835
445,64.22113957679191
390,25.92042863087824
325,64.30475134813153
392,57.55353414775306
315,46.015027172777955
326,59.172742287666054
396,60.39364283244499
512,53.24005277336781
344,67.38371344359086
273,39.06190726455262
371,59.17471561026018
319,40.491819365717156
364,37.86894094501037
225,81.91481671918118
247,51.1672448649118
280,40.64521274717396
544,43.72318503450207
496,39.182430005489266
358,44.29877100215451
315,41.876879154104465
408,47.46611041192735
363,56.61511504808852
360,42.96802436150401
429,34.87356240190172
277,73.07299195601762
1000,42.712558747276184
515,60.97227343058655
378,41.36681388442173
399,38.70063303231627
377,61.677931186392364
268,48.21220710881647
383,41.26307088837281
364,51.204816958396684
344,49.45404222837288
375,40.29578616164911
367,34.885035877636014
316,57.09178172201252
314,76.99610875973825
454,51.63585128812649
380,29.868526134271217
210,79.34247094992008
426,36.71458725371019
276,54.81878040624535
345,43.63655125472673
335,33.78811339886424
399,41.57927574370896
355,39.55978782122997
405,49.93506826423905
286,51.65573808411073
307,36.10444985313335
273,41.333758369757966
340,-53.87439716482587
278,31.547732461736533
269,81.08242997487478
354,49.44820660337155
284,82.2129131365596
409,45.031530609252066
286,37.54859668432394
284,47.292127363044116
369,42.69895689788536
415,66.81883348481453
373,44.545867817397024
270,68.98383182629615
235,66.18144096874532
263,65.68669597720456
253,64.94215288086906
457,63.35918038525098
286,42.20692403344655
981,44.366141392801666
240,60.87836119811733
172,22.017417038857374
251,51.28337602996228
391,41.013294629561365
328,60.51127843904781
350,50.63130691217622
302,35.66720874734445
149,31.562393703143137
290,47.25665766087364
636,55.145976159898
258,44.86948553333646
404,27.12125971301718
574,53.59726264504696
401,59.58904087931934
244,40.78347904538083
359,45.5598198342556
155,-3.3972094710323577
323,44.46665774869227
753,45.380867920274916
247,66.59573056684604
109,-89.21563673858202
258,37.27764739640561
264,45.63838928826965
251,62.334651883500555
203,91.43999941831076
275,84.90835800069337
153,24.573921583989613
427,69.68727304658833
234,86.05718717372741
186,56.38074609918945
512,33.680258809122755
246,100.92965309333643
313,30.238832504116342
249,55.856503146867425
289,61.961887938471925
602,82.51369600459324
172,76.12467641654445
263,56.99589592192811
197,68.70945495921366
282,62.74376545642113
184,68.61664591453248
265,71.4756071795234
172,106.04968530579112
246,43.21097682665846
255,53.00186163489497
320,100.93216943458465
361,48.79156642678799
666,47.461395606572815
240,52.138900936474286
277,23.590405165568516
291,61.46835854683481
370,31.749944048676074
230,58.76520119390383
289,77.04010794278283
175,80.80400346183528
257,72.15653925793262
240,59.716915420061305
196,73.58581437696505
369,64.81537764799951
136,-0.03641327535192884
287,67.45594534073234
260,51.79508882995125
289,46.62470597867477
190,64.37914710377747
364,12.298963666253327
176,99.01669906672026
270,53.376971178445835
301,53.95755754540166
124,1.50129540827205
1000,37.9225913810842
121,7.256232343963724
140,1.1093771882872696
184,-59.66682006595515
339,46.709411792617814
250,67.90441919543453
178,13.891903807725445
331,55.73110639033873
348,48.588529913171236
277,51.986789248084676
674,50.073339777983996
58,-54.016243737671374
113,6.138320456888764
246,88.69711820568446
336,55.7532215537759
191,79.83522237407843
756,69.7085678382807
626,40.74158607975016
110,25.478614460407474
226,65.40389179421722
269,68.00747235995308
79,-73.8160364479922
235,70.98837567647436
126,28.626995134353653
428,42.82630588843498
139,3.2093551902157547
152,19.419206778783074
314,40.823089740611415
238,64.23877625696781
151,21.89936670005954
274,58.208237117608334
534,44.645742618082096
269,59.87394358485405
543,38.58314789321459
427,90.10808839270769
337,41.604584742457384
284,47.93352498010597
245,99.85811201404614
139,46.32958939661988
432,39.31245051447151
453,50.71108375605623
266,45.74449196623625
214,45.98429331826583
659,39.81379198784168
277,74.77913738430934
371,48.0196562437555
248,58.826138601712955
237,53.18521385508423
251,44.26900475823406
499,52.86653867036936
425,70.28135801702389
491,54.28415100101749
228,74.99041517887669
255,58.30094591513637
746,42.61239466211663
425,42.041550401155234
206,77.34825768433817
588,49.02074411230227
256,74.68693092825885
186,83.54575994794703
230,33.27874103916868
330,73.27059166336713
199,88.87534955374849
275,59.30993992509856
298,23.523010940827312
1000,47.887628140961795
280,44.35895988131373
706,45.64398447879802
258,57.6746907866364
209,60.844461621915194
347,36.73456366436748
252,55.814510732286536
419,51.79218050384619
689,69.32000792877814
133,10.928083308355712
330,48.10622483163088
227,47.29050983783753
360,44.110763288617264
