lengths,returns
90,-59.117982557745016
98,-62.27633530764952
106,-65.19068855075575
107,-65.5387816652482
82,-55.695201837382704
91,-59.52680273216757
85,-57.011098647610595
108,-65.88339384859572
95,-61.12160819257726
118,-69.14555293653484
96,-61.51039211065149
72,-51.01097269957947
84,-56.576867320818785
102,-63.762798213950255
120,-69.7595564330978
88,-58.28791200667791
107,-65.5387816652482
86,-57.440987661134486
122,-70.36134126007914
120,-69.7595564330978
86,-57.440987661134486
84,-56.576867320818785
117,-68.8338918550857
99,-62.653571954573025
93,-60.332219357797435
130,-72.65108489777833
92,-59.931534704845895
79,-54.33902522560851
84,-56.576867320818785
105,-64.83907934419773
92,-59.931534704845895
139,-75.01629435415468
123,-70.65772784747836
89,-58.70503288661113
104,-64.48391852949266
99,-62.653571954573025
98,-62.27633530764952
92,-59.931534704845895
84,-56.576867320818785
103,-64.12517023181076
93,-60.332219357797435
100,-63.027036235027296
93,-60.332219357797435
80,-54.79563497335242
89,-58.70503288661113
117,-68.8338918550857
97,-61.89528818954497
66,-47.96594773496932
98,-62.27633530764952
89,-58.70503288661113
84,-56.576867320818785
88,-58.28791200667791
117,-68.8338918550857
71,-50.51613403997926
95,-61.12160819257726
103,-64.12517023181076
102,-63.762798213950255
91,-59.52680273216757
88,-58.28791200667791
87,-57.86657778452314
106,-65.19068855075575
87,-57.86657778452314
97,-61.89528818954497
114,-67.87989254352081
112,-67.22772425621959
130,-72.65108489777833
96,-61.51039211065149
110,-66.56231431100866
123,-70.65772784747836
76,-52.94133584143497
85,-57.011098647610595
99,-62.653571954573025
78,-53.87780325819041
82,-55.695201837382704
116,-68.51908268190475
106,-65.19068855075575
108,-65.88339384859572
107,-65.5387816652482
90,-59.117982557745016
106,-65.19068855075575
142,-75.75833539554192
92,-59.931534704845895
97,-61.89528818954497
89,-58.70503288661113
89,-58.70503288661113
126,-71.5292226726804
102,-63.762798213950255
101,-63.39676587267702
303,-95.19350197207324
85,-57.011098647610595
103,-64.12517023181076
134,-73.72874127497711
107,-65.5387816652482
110,-66.56231431100866
96,-61.51039211065149
119,-69.4540974071695
142,-75.75833539554192
84,-56.576867320818785
77,-53.41192248302062
82,-55.695201837382704
106,-65.19068855075575
105,-64.83907934419773
106,-65.19068855075575
87,-57.86657778452314
64,-46.90944570448865
99,-62.653571954573025
82,-55.695201837382704
97,-61.89528818954497
85,-57.011098647610595
84,-56.576867320818785
96,-61.51039211065149
110,-66.56231431100866
124,-70.95115056900357
139,-75.01629435415468
114,-67.87989254352081
287,-94.35497779091715
89,-58.70503288661113
84,-56.576867320818785
107,-65.5387816652482
287,-94.35497779091715
98,-62.27633530764952
133,-73.46337502522941
107,-65.5387816652482
97,-61.89528818954497
96,-61.51039211065149
81,-55.247678623618896
111,-66.89669116789858
99,-62.653571954573025
118,-69.14555293653484
93,-60.332219357797435
81,-55.247678623618896
79,-54.33902522560851
167,-81.1443154832622
99,-62.653571954573025
138,-74.76393369106533
150,-77.63113260213518
99,-62.653571954573025
88,-58.28791200667791
113,-67.55544701365739
109,-66.22455991010976
94,-60.72889716421946
119,-69.4540974071695
89,-58.70503288661113
92,-59.931534704845895
95,-61.12160819257726
129,-72.37483323007912
97,-61.89528818954497
106,-65.19068855075575
84,-56.576867320818785
84,-56.576867320818785
85,-57.011098647610595
88,-58.28791200667791
84,-56.576867320818785
128,-72.09579114149406
119,-69.4540974071695
82,-55.695201837382704
77,-53.41192248302062
101,-63.39676587267702
107,-65.5387816652482
125,-71.24163906331354
94,-60.72889716421946
101,-63.39676587267702
84,-56.576867320818785
107,-65.5387816652482
97,-61.89528818954497
114,-67.87989254352081
107,-65.5387816652482
84,-56.576867320818785
100,-63.027036235027296
110,-66.56231431100866
112,-67.22772425621959
171,-81.88730468740289
108,-65.88339384859572
90,-59.117982557745016
101,-63.39676587267702
93,-60.332219357797435
98,-62.27633530764952
486,-99.23604218167785
92,-59.931534704845895
146,-76.71355370519933
89,-58.70503288661113
117,-68.8338918550857
118,-69.14555293653484
79,-54.33902522560851
116,-68.51908268190475
105,-64.83907934419773
78,-53.87780325819041
92,-59.931534704845895
119,-69.4540974071695
90,-59.117982557745016
116,-68.51908268190475
94,-60.72889716421946
63,-46.37317747928146
109,-66.22455991010976
111,-66.89669116789858
96,-61.51039211065149
132,-73.19532830831254
94,-60.72889716421946
110,-66.56231431100866
113,-67.55544701365739
72,-51.01097269957947
77,-53.41192248302062
108,-65.88339384859572
111,-66.89669116789858
112,-67.22772425621959
84,-56.576867320818785
88,-58.28791200667791
96,-61.51039211065149
105,-64.83907934419773
89,-58.70503288661113
115,-68.20109361808561
95,-61.12160819257726
82,-55.695201837382704
86,-57.440987661134486
81,-55.247678623618896
98,-62.27633530764952
99,-62.653571954573025
104,-64.48391852949266
117,-68.8338918550857
96,-61.51039211065149
121,-70.06196086876682
117,-68.8338918550857
75,-52.465995799429265
91,-59.52680273216757
135,-73.99145386222735
83,-56.13824981900888
81,-55.247678623618896
82,-55.695201837382704
105,-64.83907934419773
112,-67.22772425621959
116,-68.51908268190475
118,-69.14555293653484
110,-66.56231431100866
84,-56.576867320818785
96,-61.51039211065149
99,-62.653571954573025
125,-71.24163906331354
93,-60.332219357797435
77,-53.41192248302062
87,-57.86657778452314
84,-56.576867320818785
107,-65.5387816652482
101,-63.39676587267702
90,-59.117982557745016
107,-65.5387816652482
84,-56.576867320818785
80,-54.79563497335242
111,-66.89669116789858
104,-64.48391852949266
94,-60.72889716421946
110,-66.56231431100866
103,-64.12517023181076
164,-80.56714011172042
100,-63.027036235027296
83,-56.13824981900888
107,-65.5387816652482
84,-56.576867320818785
89,-58.70503288661113
110,-66.56231431100866
82,-55.695201837382704
88,-58.28791200667791
76,-52.94133584143497
86,-57.440987661134486
81,-55.247678623618896
84,-56.576867320818785
96,-61.51039211065149
115,-68.20109361808561
106,-65.19068855075575
106,-65.19068855075575
133,-73.46337502522941
107,-65.5387816652482
154,-78.51255522939196
138,-74.76393369106533
75,-52.465995799429265
96,-61.51039211065149
105,-64.83907934419773
112,-67.22772425621959
124,-70.95115056900357
96,-61.51039211065149
75,-52.465995799429265
82,-55.695201837382704
208,-87.51221877410477
73,-51.500862972583676
109,-66.22455991010976
112,-67.22772425621959
97,-61.89528818954497
100,-63.027036235027296
95,-61.12160819257726
91,-59.52680273216757
121,-70.06196086876682
103,-64.12517023181076
91,-59.52680273216757
90,-59.117982557745016
116,-68.51908268190475
87,-57.86657778452314
110,-66.56231431100866
88,-58.28791200667791
84,-56.576867320818785
99,-62.653571954573025
103,-64.12517023181076
110,-66.56231431100866
102,-63.762798213950255
104,-64.48391852949266
98,-62.27633530764952
110,-66.56231431100866
116,-68.51908268190475
99,-62.653571954573025
128,-72.09579114149406
128,-72.09579114149406
124,-70.95115056900357
82,-55.695201837382704
93,-60.332219357797435
93,-60.332219357797435
134,-73.72874127497711
82,-55.695201837382704
88,-58.28791200667791
71,-50.51613403997926
88,-58.28791200667791
100,-63.027036235027296
94,-60.72889716421946
110,-66.56231431100866
89,-58.70503288661113
110,-66.56231431100866
165,-80.76146871060321
116,-68.51908268190475
